video_path,label,original_type,race,gender,source,manipulation_type
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_64.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_68.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_69.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_7.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_70.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_71.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_72.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_73.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_74.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_75.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_79.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_77.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_78.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_80.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_82.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_83.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_86.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_84.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_87.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_88.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_89.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_9.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_91.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_94.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_93.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_92.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_95.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_96.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/en/en_97.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_100.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_10.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_1.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_101.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_102.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_103.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_104.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_105.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_107.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_108.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_109.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_110.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_11.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_113.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_114.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_111.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_116.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_119.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_117.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_120.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_12.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_121.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_13.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_122.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_15.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_16.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_17.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_18.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_2.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_20.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_21.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_24.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_23.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_25.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_27.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_28.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_29.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_3.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_30.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_31.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_32.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_33.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_34.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_37.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_36.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_39.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_4.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_40.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_42.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_45.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_44.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_46.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_47.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_48.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_51.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_53.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_52.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_54.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_56.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_57.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_6.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_58.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_59.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_60.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_62.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_64.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_66.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_65.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_67.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_7.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_70.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_73.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_72.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_74.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_71.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_75.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_76.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_78.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_77.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_8.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_79.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_80.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_83.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_81.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_82.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_85.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_84.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_86.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_88.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_87.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_9.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_89.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_90.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_91.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_93.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_92.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_96.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_94.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_95.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_97.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_98.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/es/es_99.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_102.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_101.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_103.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_105.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_106.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_107.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_108.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_11.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_109.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_111.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_112.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_113.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_115.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_117.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_116.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_114.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_12.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_118.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_13.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_14.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_16.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_15.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_17.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_18.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_2.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_21.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_20.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_23.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_24.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_25.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_26.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_27.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_28.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_29.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_30.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_3.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_31.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_32.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_35.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_36.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_37.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_39.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_38.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_42.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_4.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_43.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_44.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_45.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_46.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_48.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_47.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_49.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_5.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_50.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_52.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_53.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_56.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_54.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_55.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_57.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_58.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_59.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_6.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_61.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_62.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_63.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_65.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_64.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_66.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_67.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_68.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_7.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_70.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_73.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_75.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_76.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_77.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_8.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_78.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_81.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_82.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_83.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_85.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_84.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_86.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_88.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_87.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_89.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_9.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_90.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_91.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_92.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_94.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_95.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_96.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_97.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_99.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/fr/fr_98.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_11.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_14.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_16.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_17.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_18.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_19.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_2.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_21.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_22.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_23.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_25.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_24.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_26.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_28.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_29.mp4::sbi,fake,,,,SBI,unknown_fake
data/raw/PolyGlotFake/PolyGlotFake/real/ja/ja_3.mp4::sbi,fake,,,,SBI,unknown_fake
